season,week,team_id,team_name,owner,user_id,team_score,opp_team_id,opp_team_name,opp_owner,opp_user_id,opp_score,result,margin,record_through_week,rank_through_week,streak_through_week
2019,7,14,dumb thots,sean,21688760,80.16,3,Mdog346,Mason,21679447,114.96,L,-34.8,5-2-0,3,L1
2019,7,3,Mdog346,Mason,21679447,114.96,14,dumb thots,sean,21688760,80.16,W,34.8,6-1-0,1,W5
2019,7,15,PurpleCobras,Charlie,22539599,100.64,2,THICCCCFILA,Connor,21679454,75.64,W,25.0,3-4-0,10,W1
2019,7,2,THICCCCFILA,Connor,21679454,75.64,15,PurpleCobras,Charlie,22539599,100.64,L,-25.0,3-4-0,8,L1
2019,8,1,On Jah,Joey,21679440,135.32,10,Tight end 1,Cat,21239480,140.78,L,-5.46,4-4-0,6,L1
2019,8,10,Tight end 1,Cat,21239480,140.78,1,On Jah,Joey,21679440,135.32,W,5.46,4-4-0,8,W1
2019,8,9,Huntingforkickers,Ricci,21680682,115.78,11,Wheyman,Sean,21687512,112.38,W,3.4,3-5-0,12,W1
2019,8,11,Wheyman,Sean,21687512,112.38,9,Huntingforkickers,Ricci,21680682,115.78,L,-3.4,5-3-0,5,L1
2019,8,8,Prestige Worldwide,Chris,21680417,132.5,12,i wish i actually drafted,Ari,21687734,141.44,L,-8.94,4-4-0,10,L1
2019,8,12,i wish i actually drafted,Ari,21687734,141.44,8,Prestige Worldwide,Chris,21680417,132.5,W,8.94,5-3-0,4,W1
2019,8,7,instant kamara,CJ,21680276,124.88,13,MiamiDolphins,David,5159801,97.3,W,27.58,3-5-0,11,W1
2019,8,13,MiamiDolphins,David,5159801,97.3,7,instant kamara,CJ,21680276,124.88,L,-27.58,1-7-0,14,L1
2019,8,6,Man tit,Krish,21680267,159.06,14,dumb thots,sean,21688760,181.76,L,-22.7,5-3-0,3,L1
2019,8,14,dumb thots,sean,21688760,181.76,6,Man tit,Krish,21680267,159.06,W,22.7,6-2-0,2,W1
2019,8,5,Fuk Joey,Kyle,21680087,106.72,15,PurpleCobras,Charlie,22539599,111.76,L,-5.04,2-6-0,13,L4
2019,8,15,PurpleCobras,Charlie,22539599,111.76,5,Fuk Joey,Kyle,21680087,106.72,W,5.04,4-4-0,9,W2
2019,8,3,Mdog346,Mason,21679447,129.96,2,THICCCCFILA,Connor,21679454,146.28,L,-16.32,6-2-0,1,L1
2019,8,2,THICCCCFILA,Connor,21679454,146.28,3,Mdog346,Mason,21679447,129.96,W,16.32,4-4-0,7,W1
2019,9,1,On Jah,Joey,21679440,143.92,11,Wheyman,Sean,21687512,126.34,W,17.58,5-4-0,4,W1
2019,9,11,Wheyman,Sean,21687512,126.34,1,On Jah,Joey,21679440,143.92,L,-17.58,5-4-0,8,L2
2019,9,12,i wish i actually drafted,Ari,21687734,90.46,10,Tight end 1,Cat,21239480,161.62,L,-71.16,5-4-0,7,L1
2019,9,10,Tight end 1,Cat,21239480,161.62,12,i wish i actually drafted,Ari,21687734,90.46,W,71.16,5-4-0,5,W2
2019,9,13,MiamiDolphins,David,5159801,104.9,9,Huntingforkickers,Ricci,21680682,169.32,L,-64.42,1-8-0,14,L2
2019,9,9,Huntingforkickers,Ricci,21680682,169.32,13,MiamiDolphins,David,5159801,104.9,W,64.42,4-5-0,9,W2
2019,9,14,dumb thots,sean,21688760,119.4,8,Prestige Worldwide,Chris,21680417,118.34,W,1.06,7-2-0,2,W2
2019,9,8,Prestige Worldwide,Chris,21680417,118.34,14,dumb thots,sean,21688760,119.4,L,-1.06,4-5-0,11,L2
2019,9,15,PurpleCobras,Charlie,22539599,94.8,7,instant kamara,CJ,21680276,105.5,L,-10.7,4-5-0,12,L1
2019,9,7,instant kamara,CJ,21680276,105.5,15,PurpleCobras,Charlie,22539599,94.8,W,10.7,4-5-0,10,W2
2019,9,2,THICCCCFILA,Connor,21679454,107.46,6,Man tit,Krish,21680267,91.44,W,16.02,5-4-0,6,W2
2019,9,6,Man tit,Krish,21680267,91.44,2,THICCCCFILA,Connor,21679454,107.46,L,-16.02,5-4-0,3,L2
2019,9,3,Mdog346,Mason,21679447,136.38,5,Fuk Joey,Kyle,21680087,134.68,W,1.7,7-2-0,1,W1
2019,9,5,Fuk Joey,Kyle,21680087,134.68,3,Mdog346,Mason,21679447,136.38,L,-1.7,2-7-0,13,L5
2019,10,1,On Jah,Joey,21679440,147.32,12,i wish i actually drafted,Ari,21687734,89.68,W,57.64,6-4-0,4,W2
2019,10,12,i wish i actually drafted,Ari,21687734,89.68,1,On Jah,Joey,21679440,147.32,L,-57.64,5-5-0,7,L2
2019,10,11,Wheyman,Sean,21687512,58.9,13,MiamiDolphins,David,5159801,125.52,L,-66.62,5-5-0,10,L3
2019,10,13,MiamiDolphins,David,5159801,125.52,11,Wheyman,Sean,21687512,58.9,W,66.62,2-8-0,13,W1
2019,10,10,Tight end 1,Cat,21239480,125.56,14,dumb thots,sean,21688760,85.02,W,40.54,6-4-0,5,W3
2019,10,14,dumb thots,sean,21688760,85.02,10,Tight end 1,Cat,21239480,125.56,L,-40.54,7-3-0,2,L1
2019,10,9,Huntingforkickers,Ricci,21680682,85.48,15,PurpleCobras,Charlie,22539599,98.34,L,-12.86,4-6-0,11,L1
2019,10,15,PurpleCobras,Charlie,22539599,98.34,9,Huntingforkickers,Ricci,21680682,85.48,W,12.86,5-5-0,9,W1
2019,10,8,Prestige Worldwide,Chris,21680417,136.32,2,THICCCCFILA,Connor,21679454,105.16,W,31.16,5-5-0,8,W1
2019,10,2,THICCCCFILA,Connor,21679454,105.16,8,Prestige Worldwide,Chris,21680417,136.32,L,-31.16,5-5-0,6,L1
2019,10,7,instant kamara,CJ,21680276,127.72,3,Mdog346,Mason,21679447,166.08,L,-38.36,4-6-0,12,L1
2019,10,3,Mdog346,Mason,21679447,166.08,7,instant kamara,CJ,21680276,127.72,W,38.36,8-2-0,1,W2
2019,10,6,Man tit,Krish,21680267,160.12,5,Fuk Joey,Kyle,21680087,117.02,W,43.1,6-4-0,3,W1
2019,10,5,Fuk Joey,Kyle,21680087,117.02,6,Man tit,Krish,21680267,160.12,L,-43.1,2-8-0,14,L6
2019,11,1,On Jah,Joey,21679440,151.68,13,MiamiDolphins,David,5159801,98.92,W,52.76,7-4-0,2,W3
2019,11,13,MiamiDolphins,David,5159801,98.92,1,On Jah,Joey,21679440,151.68,L,-52.76,2-9-0,13,L1
2019,11,14,dumb thots,sean,21688760,82.42,12,i wish i actually drafted,Ari,21687734,91.82,L,-9.4,7-4-0,4,L2
2019,11,12,i wish i actually drafted,Ari,21687734,91.82,14,dumb thots,sean,21688760,82.42,W,9.4,6-5-0,6,W1
2019,11,15,PurpleCobras,Charlie,22539599,115.28,11,Wheyman,Sean,21687512,93.9,W,21.38,6-5-0,8,W2
2019,11,11,Wheyman,Sean,21687512,93.9,15,PurpleCobras,Charlie,22539599,115.28,L,-21.38,5-6-0,11,L4
2019,11,2,THICCCCFILA,Connor,21679454,60.06,10,Tight end 1,Cat,21239480,132.52,L,-72.46,5-6-0,10,L2
2019,11,10,Tight end 1,Cat,21239480,132.52,2,THICCCCFILA,Connor,21679454,60.06,W,72.46,7-4-0,3,W4
2019,11,3,Mdog346,Mason,21679447,114.96,9,Huntingforkickers,Ricci,21680682,84.62,W,30.34,9-2-0,1,W3
2019,11,9,Huntingforkickers,Ricci,21680682,84.62,3,Mdog346,Mason,21679447,114.96,L,-30.34,4-7-0,12,L2
2019,11,5,Fuk Joey,Kyle,21680087,80.62,8,Prestige Worldwide,Chris,21680417,103.9,L,-23.28,2-9-0,14,L7
2019,11,8,Prestige Worldwide,Chris,21680417,103.9,5,Fuk Joey,Kyle,21680087,80.62,W,23.28,6-5-0,7,W2
2019,11,6,Man tit,Krish,21680267,107.66,7,instant kamara,CJ,21680276,175.24,L,-67.58,6-5-0,5,L1
2019,11,7,instant kamara,CJ,21680276,175.24,6,Man tit,Krish,21680267,107.66,W,67.58,5-6-0,9,W1
2019,12,1,On Jah,Joey,21679440,154.86,14,dumb thots,sean,21688760,101.08,W,53.78,8-4-0,2,W4
2019,12,14,dumb thots,sean,21688760,101.08,1,On Jah,Joey,21679440,154.86,L,-53.78,7-5-0,5,L3
2019,12,13,MiamiDolphins,David,5159801,113.12,15,PurpleCobras,Charlie,22539599,147.6,L,-34.48,2-10-0,14,L2
2019,12,15,PurpleCobras,Charlie,22539599,147.6,13,MiamiDolphins,David,5159801,113.12,W,34.48,7-5-0,7,W3
2019,12,12,i wish i actually drafted,Ari,21687734,106.28,2,THICCCCFILA,Connor,21679454,78.44,W,27.84,7-5-0,6,W2
2019,12,2,THICCCCFILA,Connor,21679454,78.44,12,i wish i actually drafted,Ari,21687734,106.28,L,-27.84,5-7-0,10,L3
2019,12,11,Wheyman,Sean,21687512,57.64,3,Mdog346,Mason,21679447,153.9,L,-96.26,5-7-0,11,L5
2019,12,3,Mdog346,Mason,21679447,153.9,11,Wheyman,Sean,21687512,57.64,W,96.26,10-2-0,1,W4
2019,12,10,Tight end 1,Cat,21239480,87.1,5,Fuk Joey,Kyle,21680087,117.54,L,-30.44,7-5-0,4,L1
2019,12,5,Fuk Joey,Kyle,21680087,117.54,10,Tight end 1,Cat,21239480,87.1,W,30.44,3-9-0,13,W1
2019,12,9,Huntingforkickers,Ricci,21680682,74.4,6,Man tit,Krish,21680267,123.52,L,-49.12,4-8-0,12,L3
2019,12,6,Man tit,Krish,21680267,123.52,9,Huntingforkickers,Ricci,21680682,74.4,W,49.12,7-5-0,3,W1
2019,12,8,Prestige Worldwide,Chris,21680417,95.26,7,instant kamara,CJ,21680276,99.78,L,-4.52,6-6-0,9,L1
2019,12,7,instant kamara,CJ,21680276,99.78,8,Prestige Worldwide,Chris,21680417,95.26,W,4.52,6-6-0,8,W2
2019,13,1,On Jah,Joey,21679440,156.4,15,PurpleCobras,Charlie,22539599,106.94,W,49.46,9-4-0,2,W5
2019,13,15,PurpleCobras,Charlie,22539599,106.94,1,On Jah,Joey,21679440,156.4,L,-49.46,7-6-0,7,L1
2019,13,2,THICCCCFILA,Connor,21679454,112.0,14,dumb thots,sean,21688760,73.64,W,38.36,6-7-0,10,W1
2019,13,14,dumb thots,sean,21688760,73.64,2,THICCCCFILA,Connor,21679454,112.0,L,-38.36,7-6-0,9,L4
2019,13,3,Mdog346,Mason,21679447,116.96,13,MiamiDolphins,David,5159801,95.92,W,21.04,11-2-0,1,W5
2019,13,13,MiamiDolphins,David,5159801,95.92,3,Mdog346,Mason,21679447,116.96,L,-21.04,2-11-0,14,L3
2019,13,5,Fuk Joey,Kyle,21680087,122.56,12,i wish i actually drafted,Ari,21687734,125.56,L,-3.0,3-10-0,13,L1
2019,13,12,i wish i actually drafted,Ari,21687734,125.56,5,Fuk Joey,Kyle,21680087,122.56,W,3.0,8-5-0,3,W3
2019,13,6,Man tit,Krish,21680267,108.26,11,Wheyman,Sean,21687512,114.38,L,-6.12,7-6-0,4,L1
2019,13,11,Wheyman,Sean,21687512,114.38,6,Man tit,Krish,21680267,108.26,W,6.12,6-7-0,11,W1
2019,13,7,instant kamara,CJ,21680276,105.34,10,Tight end 1,Cat,21239480,96.42,W,8.92,7-6-0,6,W3
2019,13,10,Tight end 1,Cat,21239480,96.42,7,instant kamara,CJ,21680276,105.34,L,-8.92,7-6-0,5,L2
2019,13,8,Prestige Worldwide,Chris,21680417,121.32,9,Huntingforkickers,Ricci,21680682,121.3,W,0.02,7-6-0,8,W1
2019,13,9,Huntingforkickers,Ricci,21680682,121.3,8,Prestige Worldwide,Chris,21680417,121.32,L,-0.02,4-9-0,12,L4
2019,14,2,THICCCCFILA,Connor,21679454,143.5,11,Wheyman,Sean,21687512,117.42,W,26.08,6-7-0,10,W1
2019,14,11,Wheyman,Sean,21687512,117.42,2,THICCCCFILA,Connor,21679454,143.5,L,-26.08,6-7-0,11,W1
2019,14,14,dumb thots,sean,21688760,47.16,9,Huntingforkickers,Ricci,21680682,120.2,L,-73.04,7-6-0,9,L4
2019,14,9,Huntingforkickers,Ricci,21680682,120.2,14,dumb thots,sean,21688760,47.16,W,73.04,4-9-0,12,L4
2019,14,6,Man tit,Krish,21680267,127.68,10,Tight end 1,Cat,21239480,99.66,W,28.02,7-6-0,4,L1
2019,14,10,Tight end 1,Cat,21239480,99.66,6,Man tit,Krish,21680267,127.68,L,-28.02,7-6-0,5,L2
2019,14,12,i wish i actually drafted,Ari,21687734,139.22,7,instant kamara,CJ,21680276,95.6,W,43.62,8-5-0,3,W3
2019,14,7,instant kamara,CJ,21680276,95.6,12,i wish i actually drafted,Ari,21687734,139.22,L,-43.62,7-6-0,6,W3
2019,15,1,On Jah,Joey,21679440,158.38,12,i wish i actually drafted,Ari,21687734,110.36,W,48.02,9-4-0,2,W5
2019,15,12,i wish i actually drafted,Ari,21687734,110.36,1,On Jah,Joey,21679440,158.38,L,-48.02,8-5-0,3,W3
2019,15,15,PurpleCobras,Charlie,22539599,92.4,2,THICCCCFILA,Connor,21679454,140.84,L,-48.44,7-6-0,7,L1
2019,15,2,THICCCCFILA,Connor,21679454,140.84,15,PurpleCobras,Charlie,22539599,92.4,W,48.44,6-7-0,10,W1
2019,15,9,Huntingforkickers,Ricci,21680682,115.54,8,Prestige Worldwide,Chris,21680417,111.22,W,4.32,4-9-0,12,L4
2019,15,8,Prestige Worldwide,Chris,21680417,111.22,9,Huntingforkickers,Ricci,21680682,115.54,L,-4.32,7-6-0,8,W1
2019,15,3,Mdog346,Mason,21679447,172.96,6,Man tit,Krish,21680267,121.12,W,51.84,11-2-0,1,W5
2019,15,6,Man tit,Krish,21680267,121.12,3,Mdog346,Mason,21679447,172.96,L,-51.84,7-6-0,4,L1
2019,16,1,On Jah,Joey,21679440,141.92,3,Mdog346,Mason,21679447,129.98,W,11.94,9-4-0,2,W5
2019,16,3,Mdog346,Mason,21679447,129.98,1,On Jah,Joey,21679440,141.92,L,-11.94,11-2-0,1,W5
2019,16,2,THICCCCFILA,Connor,21679454,118.56,9,Huntingforkickers,Ricci,21680682,129.26,L,-10.7,6-7-0,10,W1
2019,16,9,Huntingforkickers,Ricci,21680682,129.26,2,THICCCCFILA,Connor,21679454,118.56,W,10.7,4-9-0,12,L4
2019,16,15,PurpleCobras,Charlie,22539599,119.54,8,Prestige Worldwide,Chris,21680417,112.04,W,7.5,7-6-0,7,L1
2019,16,8,Prestige Worldwide,Chris,21680417,112.04,15,PurpleCobras,Charlie,22539599,119.54,L,-7.5,7-6-0,8,W1
2019,16,11,Wheyman,Sean,21687512,127.66,14,dumb thots,sean,21688760,59.84,W,67.82,6-7-0,11,W1
2019,16,14,dumb thots,sean,21688760,59.84,11,Wheyman,Sean,21687512,127.66,L,-67.82,7-6-0,9,L4
2019,16,6,Man tit,Krish,21680267,124.86,12,i wish i actually drafted,Ari,21687734,101.82,W,23.04,7-6-0,4,L1
2019,16,12,i wish i actually drafted,Ari,21687734,101.82,6,Man tit,Krish,21680267,124.86,L,-23.04,8-5-0,3,W3
2019,16,10,Tight end 1,Cat,21239480,90.62,7,instant kamara,CJ,21680276,120.44,L,-29.82,7-6-0,5,L2
